class,filename
1,data\train_aug\COVID/12_15.jpg
1,data\train_aug\COVID/12_16.jpg
1,data\train_aug\COVID/12_17.jpg
1,data\train_aug\COVID/12_18.jpg
1,data\train_aug\COVID/12_19.jpg
1,data\train_aug\COVID/12_2.jpg
1,data\train_aug\COVID/12_20.jpg
1,data\train_aug\COVID/12_3.jpg
1,data\train_aug\COVID/12_4.jpg
1,data\train_aug\COVID/12_5.jpg
1,data\train_aug\COVID/12_6.jpg
1,data\train_aug\COVID/12_7.jpg
1,data\train_aug\COVID/12_8.jpg
1,data\train_aug\COVID/12_9.jpg
1,data\train_aug\COVID/130_1.jpg
1,data\train_aug\COVID/130_10.jpg
1,data\train_aug\COVID/130_11.jpg
1,data\train_aug\COVID/130_12.jpg
1,data\train_aug\COVID/130_13.jpg
1,data\train_aug\COVID/130_14.jpg
1,data\train_aug\COVID/130_15.jpg
1,data\train_aug\COVID/130_16.jpg
1,data\train_aug\COVID/130_17.jpg
1,data\train_aug\COVID/130_18.jpg
1,data\train_aug\COVID/130_19.jpg
1,data\train_aug\COVID/130_2.jpg
1,data\train_aug\COVID/130_20.jpg
1,data\train_aug\COVID/130_3.jpg
1,data\train_aug\COVID/130_4.jpg
1,data\train_aug\COVID/130_5.jpg
1,data\train_aug\COVID/130_6.jpg
1,data\train_aug\COVID/130_7.jpg
1,data\train_aug\COVID/130_8.jpg
1,data\train_aug\COVID/130_9.jpg
1,data\train_aug\COVID/131_1.jpg
1,data\train_aug\COVID/131_10.jpg
1,data\train_aug\COVID/131_11.jpg
1,data\train_aug\COVID/131_12.jpg
1,data\train_aug\COVID/131_13.jpg
1,data\train_aug\COVID/131_14.jpg
1,data\train_aug\COVID/131_15.jpg
1,data\train_aug\COVID/131_16.jpg
1,data\train_aug\COVID/131_17.jpg
1,data\train_aug\COVID/131_18.jpg
1,data\train_aug\COVID/131_19.jpg
1,data\train_aug\COVID/131_2.jpg
1,data\train_aug\COVID/131_20.jpg
1,data\train_aug\COVID/131_3.jpg
1,data\train_aug\COVID/131_4.jpg
1,data\train_aug\COVID/131_5.jpg
1,data\train_aug\COVID/131_6.jpg
1,data\train_aug\COVID/131_7.jpg
1,data\train_aug\COVID/131_8.jpg
1,data\train_aug\COVID/131_9.jpg
1,data\train_aug\COVID/132_1.jpg
1,data\train_aug\COVID/132_10.jpg
1,data\train_aug\COVID/132_11.jpg
1,data\train_aug\COVID/132_12.jpg
1,data\train_aug\COVID/132_13.jpg
1,data\train_aug\COVID/132_14.jpg
1,data\train_aug\COVID/132_15.jpg
1,data\train_aug\COVID/132_16.jpg
1,data\train_aug\COVID/132_17.jpg
1,data\train_aug\COVID/132_18.jpg
1,data\train_aug\COVID/132_19.jpg
1,data\train_aug\COVID/132_2.jpg
1,data\train_aug\COVID/132_20.jpg
1,data\train_aug\COVID/132_3.jpg
1,data\train_aug\COVID/132_4.jpg
1,data\train_aug\COVID/132_5.jpg
1,data\train_aug\COVID/132_6.jpg
1,data\train_aug\COVID/132_7.jpg
1,data\train_aug\COVID/132_8.jpg
1,data\train_aug\COVID/132_9.jpg
1,data\train_aug\COVID/133_1.jpg
1,data\train_aug\COVID/133_10.jpg
1,data\train_aug\COVID/133_11.jpg
1,data\train_aug\COVID/133_12.jpg
1,data\train_aug\COVID/133_13.jpg
1,data\train_aug\COVID/133_14.jpg
1,data\train_aug\COVID/133_15.jpg
1,data\train_aug\COVID/133_16.jpg
1,data\train_aug\COVID/133_17.jpg
1,data\train_aug\COVID/133_18.jpg
1,data\train_aug\COVID/133_19.jpg
1,data\train_aug\COVID/133_2.jpg
1,data\train_aug\COVID/133_20.jpg
1,data\train_aug\COVID/133_3.jpg
1,data\train_aug\COVID/133_4.jpg
1,data\train_aug\COVID/133_5.jpg
1,data\train_aug\COVID/133_6.jpg
1,data\train_aug\COVID/133_7.jpg
1,data\train_aug\COVID/133_8.jpg
1,data\train_aug\COVID/133_9.jpg
1,data\train_aug\COVID/134_1.jpg
1,data\train_aug\COVID/134_10.jpg
1,data\train_aug\COVID/134_11.jpg
1,data\train_aug\COVID/134_12.jpg
1,data\train_aug\COVID/134_13.jpg
1,data\train_aug\COVID/134_14.jpg
1,data\train_aug\COVID/134_15.jpg
1,data\train_aug\COVID/134_16.jpg
1,data\train_aug\COVID/134_17.jpg
1,data\train_aug\COVID/134_18.jpg
1,data\train_aug\COVID/134_19.jpg
1,data\train_aug\COVID/134_2.jpg
1,data\train_aug\COVID/134_20.jpg
1,data\train_aug\COVID/134_3.jpg
1,data\train_aug\COVID/134_4.jpg
1,data\train_aug\COVID/134_5.jpg
1,data\train_aug\COVID/134_6.jpg
1,data\train_aug\COVID/134_7.jpg
1,data\train_aug\COVID/134_8.jpg
1,data\train_aug\COVID/134_9.jpg
1,data\train_aug\COVID/135_1.jpg
1,data\train_aug\COVID/135_10.jpg
1,data\train_aug\COVID/135_11.jpg
1,data\train_aug\COVID/135_12.jpg
1,data\train_aug\COVID/135_13.jpg
1,data\train_aug\COVID/135_14.jpg
1,data\train_aug\COVID/135_15.jpg
1,data\train_aug\COVID/135_16.jpg
1,data\train_aug\COVID/135_17.jpg
1,data\train_aug\COVID/135_18.jpg
1,data\train_aug\COVID/135_19.jpg
1,data\train_aug\COVID/135_2.jpg
1,data\train_aug\COVID/135_20.jpg
1,data\train_aug\COVID/135_3.jpg
1,data\train_aug\COVID/135_4.jpg
1,data\train_aug\COVID/135_5.jpg
1,data\train_aug\COVID/135_6.jpg
1,data\train_aug\COVID/135_7.jpg
1,data\train_aug\COVID/135_8.jpg
1,data\train_aug\COVID/135_9.jpg
1,data\train_aug\COVID/136_1.jpg
1,data\train_aug\COVID/136_10.jpg
1,data\train_aug\COVID/136_11.jpg
1,data\train_aug\COVID/136_12.jpg
1,data\train_aug\COVID/136_13.jpg
1,data\train_aug\COVID/136_14.jpg
1,data\train_aug\COVID/136_15.jpg
1,data\train_aug\COVID/136_16.jpg
1,data\train_aug\COVID/136_17.jpg
1,data\train_aug\COVID/136_18.jpg
1,data\train_aug\COVID/136_19.jpg
1,data\train_aug\COVID/136_2.jpg
1,data\train_aug\COVID/136_20.jpg
1,data\train_aug\COVID/136_3.jpg
1,data\train_aug\COVID/136_4.jpg
1,data\train_aug\COVID/136_5.jpg
1,data\train_aug\COVID/136_6.jpg
1,data\train_aug\COVID/136_7.jpg
1,data\train_aug\COVID/136_8.jpg
1,data\train_aug\COVID/136_9.jpg
1,data\train_aug\COVID/137_1.jpg
1,data\train_aug\COVID/137_10.jpg
1,data\train_aug\COVID/137_11.jpg
1,data\train_aug\COVID/137_12.jpg
1,data\train_aug\COVID/137_13.jpg
1,data\train_aug\COVID/137_14.jpg
1,data\train_aug\COVID/137_15.jpg
1,data\train_aug\COVID/137_16.jpg
1,data\train_aug\COVID/137_17.jpg
1,data\train_aug\COVID/137_18.jpg
1,data\train_aug\COVID/137_19.jpg
1,data\train_aug\COVID/137_2.jpg
1,data\train_aug\COVID/137_20.jpg
1,data\train_aug\COVID/137_3.jpg
1,data\train_aug\COVID/137_4.jpg
1,data\train_aug\COVID/137_5.jpg
1,data\train_aug\COVID/137_6.jpg
1,data\train_aug\COVID/137_7.jpg
1,data\train_aug\COVID/137_8.jpg
1,data\train_aug\COVID/137_9.jpg
1,data\train_aug\COVID/138_1.jpg
1,data\train_aug\COVID/138_10.jpg
1,data\train_aug\COVID/138_11.jpg
1,data\train_aug\COVID/138_12.jpg
1,data\train_aug\COVID/138_13.jpg
1,data\train_aug\COVID/138_14.jpg
1,data\train_aug\COVID/138_15.jpg
1,data\train_aug\COVID/138_16.jpg
1,data\train_aug\COVID/138_17.jpg
1,data\train_aug\COVID/138_18.jpg
1,data\train_aug\COVID/138_19.jpg
1,data\train_aug\COVID/138_2.jpg
1,data\train_aug\COVID/138_20.jpg
1,data\train_aug\COVID/138_3.jpg
1,data\train_aug\COVID/138_4.jpg
1,data\train_aug\COVID/138_5.jpg
1,data\train_aug\COVID/138_6.jpg
1,data\train_aug\COVID/138_7.jpg
1,data\train_aug\COVID/138_8.jpg
1,data\train_aug\COVID/138_9.jpg
1,data\train_aug\COVID/139_1.jpg
1,data\train_aug\COVID/139_10.jpg
1,data\train_aug\COVID/139_11.jpg
1,data\train_aug\COVID/139_12.jpg
1,data\train_aug\COVID/139_13.jpg
1,data\train_aug\COVID/139_14.jpg
1,data\train_aug\COVID/139_15.jpg
1,data\train_aug\COVID/139_16.jpg
1,data\train_aug\COVID/139_17.jpg
1,data\train_aug\COVID/139_18.jpg
1,data\train_aug\COVID/139_19.jpg
1,data\train_aug\COVID/139_2.jpg
1,data\train_aug\COVID/139_20.jpg
1,data\train_aug\COVID/139_3.jpg
1,data\train_aug\COVID/139_4.jpg
1,data\train_aug\COVID/139_5.jpg
1,data\train_aug\COVID/139_6.jpg
1,data\train_aug\COVID/139_7.jpg
1,data\train_aug\COVID/139_8.jpg
1,data\train_aug\COVID/139_9.jpg
1,data\train_aug\COVID/13_1.jpg
1,data\train_aug\COVID/13_10.jpg
1,data\train_aug\COVID/13_11.jpg
1,data\train_aug\COVID/13_12.jpg
1,data\train_aug\COVID/13_13.jpg
1,data\train_aug\COVID/13_14.jpg
1,data\train_aug\COVID/13_15.jpg
1,data\train_aug\COVID/13_16.jpg
1,data\train_aug\COVID/13_17.jpg
1,data\train_aug\COVID/13_18.jpg
1,data\train_aug\COVID/13_19.jpg
1,data\train_aug\COVID/13_2.jpg
1,data\train_aug\COVID/13_20.jpg
1,data\train_aug\COVID/13_3.jpg
1,data\train_aug\COVID/13_4.jpg
1,data\train_aug\COVID/13_5.jpg
1,data\train_aug\COVID/13_6.jpg
1,data\train_aug\COVID/13_7.jpg
1,data\train_aug\COVID/13_8.jpg
1,data\train_aug\COVID/13_9.jpg
1,data\train_aug\COVID/140_1.jpg
1,data\train_aug\COVID/140_10.jpg
1,data\train_aug\COVID/140_11.jpg
1,data\train_aug\COVID/140_12.jpg
1,data\train_aug\COVID/140_13.jpg
1,data\train_aug\COVID/140_14.jpg
1,data\train_aug\COVID/140_15.jpg
1,data\train_aug\COVID/140_16.jpg
1,data\train_aug\COVID/140_17.jpg
1,data\train_aug\COVID/140_18.jpg
1,data\train_aug\COVID/140_19.jpg
1,data\train_aug\COVID/140_2.jpg
1,data\train_aug\COVID/140_20.jpg
1,data\train_aug\COVID/140_3.jpg
1,data\train_aug\COVID/140_4.jpg
1,data\train_aug\COVID/140_5.jpg
1,data\train_aug\COVID/140_6.jpg
1,data\train_aug\COVID/140_7.jpg
1,data\train_aug\COVID/140_8.jpg
1,data\train_aug\COVID/140_9.jpg
1,data\train_aug\COVID/141_1.jpg
1,data\train_aug\COVID/141_10.jpg
1,data\train_aug\COVID/141_11.jpg
1,data\train_aug\COVID/141_12.jpg
1,data\train_aug\COVID/141_13.jpg
1,data\train_aug\COVID/141_14.jpg
1,data\train_aug\COVID/141_15.jpg
1,data\train_aug\COVID/141_16.jpg
1,data\train_aug\COVID/141_17.jpg
1,data\train_aug\COVID/141_18.jpg
1,data\train_aug\COVID/141_19.jpg
1,data\train_aug\COVID/141_2.jpg
1,data\train_aug\COVID/141_20.jpg
1,data\train_aug\COVID/141_3.jpg
1,data\train_aug\COVID/141_4.jpg
1,data\train_aug\COVID/141_5.jpg
1,data\train_aug\COVID/141_6.jpg
1,data\train_aug\COVID/141_7.jpg
1,data\train_aug\COVID/141_8.jpg
1,data\train_aug\COVID/141_9.jpg
1,data\train_aug\COVID/142_1.jpg
1,data\train_aug\COVID/142_10.jpg
1,data\train_aug\COVID/142_11.jpg
1,data\train_aug\COVID/142_12.jpg
1,data\train_aug\COVID/142_13.jpg
1,data\train_aug\COVID/142_14.jpg
1,data\train_aug\COVID/142_15.jpg
1,data\train_aug\COVID/142_16.jpg
1,data\train_aug\COVID/142_17.jpg
1,data\train_aug\COVID/142_18.jpg
1,data\train_aug\COVID/142_19.jpg
1,data\train_aug\COVID/142_2.jpg
1,data\train_aug\COVID/142_20.jpg
1,data\train_aug\COVID/142_3.jpg
1,data\train_aug\COVID/142_4.jpg
1,data\train_aug\COVID/142_5.jpg
1,data\train_aug\COVID/142_6.jpg
1,data\train_aug\COVID/142_7.jpg
1,data\train_aug\COVID/142_8.jpg
1,data\train_aug\COVID/142_9.jpg
1,data\train_aug\COVID/143_1.jpg
1,data\train_aug\COVID/143_10.jpg
1,data\train_aug\COVID/143_11.jpg
1,data\train_aug\COVID/143_12.jpg
1,data\train_aug\COVID/143_13.jpg
1,data\train_aug\COVID/143_14.jpg
1,data\train_aug\COVID/143_15.jpg
1,data\train_aug\COVID/143_16.jpg
1,data\train_aug\COVID/143_17.jpg
1,data\train_aug\COVID/143_18.jpg
1,data\train_aug\COVID/143_19.jpg
1,data\train_aug\COVID/143_2.jpg
1,data\train_aug\COVID/143_20.jpg
1,data\train_aug\COVID/143_3.jpg
1,data\train_aug\COVID/143_4.jpg
1,data\train_aug\COVID/143_5.jpg
1,data\train_aug\COVID/143_6.jpg
1,data\train_aug\COVID/143_7.jpg
1,data\train_aug\COVID/143_8.jpg
1,data\train_aug\COVID/143_9.jpg
1,data\train_aug\COVID/144_1.jpg
1,data\train_aug\COVID/144_10.jpg
1,data\train_aug\COVID/144_11.jpg
1,data\train_aug\COVID/144_12.jpg
1,data\train_aug\COVID/144_13.jpg
1,data\train_aug\COVID/144_14.jpg
1,data\train_aug\COVID/144_15.jpg
1,data\train_aug\COVID/144_16.jpg
1,data\train_aug\COVID/144_17.jpg
1,data\train_aug\COVID/144_18.jpg
1,data\train_aug\COVID/144_19.jpg
1,data\train_aug\COVID/144_2.jpg
1,data\train_aug\COVID/144_20.jpg
1,data\train_aug\COVID/144_3.jpg
1,data\train_aug\COVID/144_4.jpg
1,data\train_aug\COVID/144_5.jpg
1,data\train_aug\COVID/144_6.jpg
1,data\train_aug\COVID/144_7.jpg
1,data\train_aug\COVID/144_8.jpg
1,data\train_aug\COVID/144_9.jpg
1,data\train_aug\COVID/145_1.jpg
1,data\train_aug\COVID/145_10.jpg
1,data\train_aug\COVID/145_11.jpg
1,data\train_aug\COVID/145_12.jpg
1,data\train_aug\COVID/145_13.jpg
1,data\train_aug\COVID/145_14.jpg
1,data\train_aug\COVID/145_15.jpg
1,data\train_aug\COVID/145_16.jpg
1,data\train_aug\COVID/145_17.jpg
1,data\train_aug\COVID/145_18.jpg
1,data\train_aug\COVID/145_19.jpg
1,data\train_aug\COVID/145_2.jpg
1,data\train_aug\COVID/145_20.jpg
1,data\train_aug\COVID/145_3.jpg
1,data\train_aug\COVID/145_4.jpg
1,data\train_aug\COVID/145_5.jpg
1,data\train_aug\COVID/145_6.jpg
1,data\train_aug\COVID/145_7.jpg
1,data\train_aug\COVID/145_8.jpg
1,data\train_aug\COVID/145_9.jpg
1,data\train_aug\COVID/146_1.jpg
1,data\train_aug\COVID/146_10.jpg
1,data\train_aug\COVID/146_11.jpg
1,data\train_aug\COVID/146_12.jpg
1,data\train_aug\COVID/146_13.jpg
1,data\train_aug\COVID/146_14.jpg
1,data\train_aug\COVID/146_15.jpg
1,data\train_aug\COVID/146_16.jpg
1,data\train_aug\COVID/146_17.jpg
1,data\train_aug\COVID/146_18.jpg
1,data\train_aug\COVID/146_19.jpg
1,data\train_aug\COVID/146_2.jpg
1,data\train_aug\COVID/146_20.jpg
1,data\train_aug\COVID/146_3.jpg
1,data\train_aug\COVID/146_4.jpg
1,data\train_aug\COVID/146_5.jpg
1,data\train_aug\COVID/146_6.jpg
1,data\train_aug\COVID/146_7.jpg
1,data\train_aug\COVID/146_8.jpg
1,data\train_aug\COVID/146_9.jpg
1,data\train_aug\COVID/147_1.jpg
1,data\train_aug\COVID/147_10.jpg
1,data\train_aug\COVID/147_11.jpg
1,data\train_aug\COVID/147_12.jpg
1,data\train_aug\COVID/147_13.jpg
1,data\train_aug\COVID/147_14.jpg
1,data\train_aug\COVID/147_15.jpg
1,data\train_aug\COVID/147_16.jpg
1,data\train_aug\COVID/147_17.jpg
1,data\train_aug\COVID/147_18.jpg
1,data\train_aug\COVID/147_19.jpg
1,data\train_aug\COVID/147_2.jpg
1,data\train_aug\COVID/147_20.jpg
1,data\train_aug\COVID/147_3.jpg
1,data\train_aug\COVID/147_4.jpg
1,data\train_aug\COVID/147_5.jpg
1,data\train_aug\COVID/147_6.jpg
1,data\train_aug\COVID/147_7.jpg
1,data\train_aug\COVID/147_8.jpg
1,data\train_aug\COVID/147_9.jpg
1,data\train_aug\COVID/148_1.jpg
1,data\train_aug\COVID/148_10.jpg
1,data\train_aug\COVID/148_11.jpg
1,data\train_aug\COVID/148_12.jpg
1,data\train_aug\COVID/148_13.jpg
1,data\train_aug\COVID/148_14.jpg
1,data\train_aug\COVID/148_15.jpg
1,data\train_aug\COVID/148_16.jpg
1,data\train_aug\COVID/148_17.jpg
1,data\train_aug\COVID/148_18.jpg
1,data\train_aug\COVID/148_19.jpg
1,data\train_aug\COVID/148_2.jpg
1,data\train_aug\COVID/148_20.jpg
1,data\train_aug\COVID/148_3.jpg
1,data\train_aug\COVID/148_4.jpg
1,data\train_aug\COVID/148_5.jpg
1,data\train_aug\COVID/148_6.jpg
1,data\train_aug\COVID/148_7.jpg
1,data\train_aug\COVID/148_8.jpg
1,data\train_aug\COVID/148_9.jpg
1,data\train_aug\COVID/149_1.jpg
1,data\train_aug\COVID/149_10.jpg
1,data\train_aug\COVID/149_11.jpg
1,data\train_aug\COVID/149_12.jpg
1,data\train_aug\COVID/149_13.jpg
1,data\train_aug\COVID/149_14.jpg
1,data\train_aug\COVID/149_15.jpg
1,data\train_aug\COVID/149_16.jpg
1,data\train_aug\COVID/149_17.jpg
1,data\train_aug\COVID/149_18.jpg
1,data\train_aug\COVID/149_19.jpg
1,data\train_aug\COVID/149_2.jpg
1,data\train_aug\COVID/149_20.jpg
1,data\train_aug\COVID/149_3.jpg
1,data\train_aug\COVID/149_4.jpg
1,data\train_aug\COVID/149_5.jpg
1,data\train_aug\COVID/149_6.jpg
1,data\train_aug\COVID/149_7.jpg
1,data\train_aug\COVID/149_8.jpg
1,data\train_aug\COVID/149_9.jpg
1,data\train_aug\COVID/14_1.jpg
1,data\train_aug\COVID/14_10.jpg
1,data\train_aug\COVID/14_11.jpg
1,data\train_aug\COVID/14_12.jpg
1,data\train_aug\COVID/14_13.jpg
1,data\train_aug\COVID/14_14.jpg
1,data\train_aug\COVID/14_15.jpg
1,data\train_aug\COVID/14_16.jpg
1,data\train_aug\COVID/14_17.jpg
1,data\train_aug\COVID/14_18.jpg
1,data\train_aug\COVID/14_19.jpg
1,data\train_aug\COVID/14_2.jpg
1,data\train_aug\COVID/14_20.jpg
1,data\train_aug\COVID/14_3.jpg
1,data\train_aug\COVID/14_4.jpg
1,data\train_aug\COVID/14_5.jpg
1,data\train_aug\COVID/14_6.jpg
1,data\train_aug\COVID/14_7.jpg
1,data\train_aug\COVID/14_8.jpg
1,data\train_aug\COVID/14_9.jpg
1,data\train_aug\COVID/150_1.jpg
1,data\train_aug\COVID/150_10.jpg
1,data\train_aug\COVID/150_11.jpg
1,data\train_aug\COVID/150_12.jpg
1,data\train_aug\COVID/150_13.jpg
1,data\train_aug\COVID/150_14.jpg
1,data\train_aug\COVID/150_15.jpg
1,data\train_aug\COVID/150_16.jpg
1,data\train_aug\COVID/150_17.jpg
1,data\train_aug\COVID/150_18.jpg
1,data\train_aug\COVID/150_19.jpg
1,data\train_aug\COVID/150_2.jpg
1,data\train_aug\COVID/150_20.jpg
1,data\train_aug\COVID/150_3.jpg
1,data\train_aug\COVID/150_4.jpg
1,data\train_aug\COVID/150_5.jpg
1,data\train_aug\COVID/150_6.jpg
1,data\train_aug\COVID/150_7.jpg
1,data\train_aug\COVID/150_8.jpg
1,data\train_aug\COVID/150_9.jpg
1,data\train_aug\COVID/151_1.jpg
1,data\train_aug\COVID/151_10.jpg
1,data\train_aug\COVID/151_11.jpg
1,data\train_aug\COVID/151_12.jpg
1,data\train_aug\COVID/151_13.jpg
1,data\train_aug\COVID/151_14.jpg
1,data\train_aug\COVID/151_15.jpg
1,data\train_aug\COVID/151_16.jpg
1,data\train_aug\COVID/151_17.jpg
1,data\train_aug\COVID/151_18.jpg
1,data\train_aug\COVID/151_19.jpg
1,data\train_aug\COVID/151_2.jpg
1,data\train_aug\COVID/151_20.jpg
1,data\train_aug\COVID/151_3.jpg
1,data\train_aug\COVID/151_4.jpg
1,data\train_aug\COVID/151_5.jpg
1,data\train_aug\COVID/151_6.jpg
1,data\train_aug\COVID/151_7.jpg
1,data\train_aug\COVID/151_8.jpg
1,data\train_aug\COVID/151_9.jpg
1,data\train_aug\COVID/152_1.jpg
1,data\train_aug\COVID/152_10.jpg
1,data\train_aug\COVID/152_11.jpg
1,data\train_aug\COVID/152_12.jpg
1,data\train_aug\COVID/152_13.jpg
1,data\train_aug\COVID/152_14.jpg
1,data\train_aug\COVID/152_15.jpg
1,data\train_aug\COVID/152_16.jpg
1,data\train_aug\COVID/152_17.jpg
1,data\train_aug\COVID/152_18.jpg
1,data\train_aug\COVID/152_19.jpg
1,data\train_aug\COVID/152_2.jpg
1,data\train_aug\COVID/152_20.jpg
1,data\train_aug\COVID/152_3.jpg
1,data\train_aug\COVID/152_4.jpg
1,data\train_aug\COVID/152_5.jpg
1,data\train_aug\COVID/152_6.jpg
1,data\train_aug\COVID/152_7.jpg
1,data\train_aug\COVID/152_8.jpg
1,data\train_aug\COVID/152_9.jpg
1,data\train_aug\COVID/153_1.jpg
1,data\train_aug\COVID/153_10.jpg
1,data\train_aug\COVID/153_11.jpg
1,data\train_aug\COVID/153_12.jpg
1,data\train_aug\COVID/153_13.jpg
1,data\train_aug\COVID/153_14.jpg
1,data\train_aug\COVID/153_15.jpg
1,data\train_aug\COVID/153_16.jpg
1,data\train_aug\COVID/153_17.jpg
1,data\train_aug\COVID/153_18.jpg
1,data\train_aug\COVID/153_19.jpg
1,data\train_aug\COVID/153_2.jpg
1,data\train_aug\COVID/153_20.jpg
1,data\train_aug\COVID/153_3.jpg
1,data\train_aug\COVID/153_4.jpg
1,data\train_aug\COVID/153_5.jpg
1,data\train_aug\COVID/153_6.jpg
1,data\train_aug\COVID/153_7.jpg
1,data\train_aug\COVID/153_8.jpg
1,data\train_aug\COVID/153_9.jpg
1,data\train_aug\COVID/154_1.jpg
1,data\train_aug\COVID/154_10.jpg
1,data\train_aug\COVID/154_11.jpg
1,data\train_aug\COVID/154_12.jpg
1,data\train_aug\COVID/154_13.jpg
1,data\train_aug\COVID/154_14.jpg
1,data\train_aug\COVID/154_15.jpg
1,data\train_aug\COVID/154_16.jpg
1,data\train_aug\COVID/154_17.jpg
1,data\train_aug\COVID/154_18.jpg
1,data\train_aug\COVID/154_19.jpg
1,data\train_aug\COVID/154_2.jpg
1,data\train_aug\COVID/154_20.jpg
1,data\train_aug\COVID/154_3.jpg
1,data\train_aug\COVID/154_4.jpg
1,data\train_aug\COVID/154_5.jpg
1,data\train_aug\COVID/154_6.jpg
1,data\train_aug\COVID/154_7.jpg
1,data\train_aug\COVID/154_8.jpg
1,data\train_aug\COVID/154_9.jpg
1,data\train_aug\COVID/155_1.jpg
1,data\train_aug\COVID/155_10.jpg
1,data\train_aug\COVID/155_11.jpg
1,data\train_aug\COVID/155_12.jpg
1,data\train_aug\COVID/155_13.jpg
1,data\train_aug\COVID/155_14.jpg
1,data\train_aug\COVID/155_15.jpg
1,data\train_aug\COVID/155_16.jpg
1,data\train_aug\COVID/155_17.jpg
1,data\train_aug\COVID/155_18.jpg
1,data\train_aug\COVID/155_19.jpg
1,data\train_aug\COVID/155_2.jpg
1,data\train_aug\COVID/155_20.jpg
1,data\train_aug\COVID/155_3.jpg
1,data\train_aug\COVID/155_4.jpg
1,data\train_aug\COVID/155_5.jpg
1,data\train_aug\COVID/155_6.jpg
1,data\train_aug\COVID/155_7.jpg
1,data\train_aug\COVID/155_8.jpg
1,data\train_aug\COVID/155_9.jpg
1,data\train_aug\COVID/156_1.jpg
1,data\train_aug\COVID/156_10.jpg
1,data\train_aug\COVID/156_11.jpg
1,data\train_aug\COVID/156_12.jpg
1,data\train_aug\COVID/156_13.jpg
1,data\train_aug\COVID/156_14.jpg
1,data\train_aug\COVID/156_15.jpg
1,data\train_aug\COVID/156_16.jpg
1,data\train_aug\COVID/156_17.jpg
1,data\train_aug\COVID/156_18.jpg
1,data\train_aug\COVID/156_19.jpg
1,data\train_aug\COVID/156_2.jpg
1,data\train_aug\COVID/156_20.jpg
1,data\train_aug\COVID/156_3.jpg
1,data\train_aug\COVID/156_4.jpg
1,data\train_aug\COVID/156_5.jpg
1,data\train_aug\COVID/156_6.jpg
1,data\train_aug\COVID/156_7.jpg
1,data\train_aug\COVID/156_8.jpg
1,data\train_aug\COVID/156_9.jpg
1,data\train_aug\COVID/157_1.jpg
1,data\train_aug\COVID/157_10.jpg
1,data\train_aug\COVID/157_11.jpg
1,data\train_aug\COVID/157_12.jpg
1,data\train_aug\COVID/157_13.jpg
1,data\train_aug\COVID/157_14.jpg
1,data\train_aug\COVID/157_15.jpg
1,data\train_aug\COVID/157_16.jpg
1,data\train_aug\COVID/157_17.jpg
1,data\train_aug\COVID/157_18.jpg
1,data\train_aug\COVID/157_19.jpg
1,data\train_aug\COVID/157_2.jpg
1,data\train_aug\COVID/157_20.jpg
1,data\train_aug\COVID/157_3.jpg
1,data\train_aug\COVID/157_4.jpg
1,data\train_aug\COVID/157_5.jpg
1,data\train_aug\COVID/157_6.jpg
1,data\train_aug\COVID/157_7.jpg
1,data\train_aug\COVID/157_8.jpg
1,data\train_aug\COVID/157_9.jpg
1,data\train_aug\COVID/158_1.jpg
1,data\train_aug\COVID/158_10.jpg
1,data\train_aug\COVID/158_11.jpg
1,data\train_aug\COVID/158_12.jpg
1,data\train_aug\COVID/158_13.jpg
1,data\train_aug\COVID/158_14.jpg
1,data\train_aug\COVID/158_15.jpg
1,data\train_aug\COVID/158_16.jpg
1,data\train_aug\COVID/158_17.jpg
1,data\train_aug\COVID/158_18.jpg
1,data\train_aug\COVID/158_19.jpg
1,data\train_aug\COVID/158_2.jpg
1,data\train_aug\COVID/158_20.jpg
1,data\train_aug\COVID/158_3.jpg
1,data\train_aug\COVID/158_4.jpg
1,data\train_aug\COVID/158_5.jpg
1,data\train_aug\COVID/158_6.jpg
1,data\train_aug\COVID/158_7.jpg
1,data\train_aug\COVID/158_8.jpg
1,data\train_aug\COVID/158_9.jpg
1,data\train_aug\COVID/159_1.jpg
1,data\train_aug\COVID/159_10.jpg
1,data\train_aug\COVID/159_11.jpg
1,data\train_aug\COVID/159_12.jpg
1,data\train_aug\COVID/159_13.jpg
1,data\train_aug\COVID/159_14.jpg
1,data\train_aug\COVID/159_15.jpg
1,data\train_aug\COVID/159_16.jpg
1,data\train_aug\COVID/159_17.jpg
1,data\train_aug\COVID/159_18.jpg
1,data\train_aug\COVID/159_19.jpg
1,data\train_aug\COVID/159_2.jpg
1,data\train_aug\COVID/159_20.jpg
1,data\train_aug\COVID/159_3.jpg
1,data\train_aug\COVID/159_4.jpg
1,data\train_aug\COVID/159_5.jpg
1,data\train_aug\COVID/159_6.jpg
1,data\train_aug\COVID/159_7.jpg
1,data\train_aug\COVID/159_8.jpg
1,data\train_aug\COVID/159_9.jpg
1,data\train_aug\COVID/15_1.jpg
1,data\train_aug\COVID/15_10.jpg
1,data\train_aug\COVID/15_11.jpg
1,data\train_aug\COVID/15_12.jpg
1,data\train_aug\COVID/15_13.jpg
1,data\train_aug\COVID/15_14.jpg
1,data\train_aug\COVID/15_15.jpg
1,data\train_aug\COVID/15_16.jpg
1,data\train_aug\COVID/15_17.jpg
1,data\train_aug\COVID/15_18.jpg
1,data\train_aug\COVID/15_19.jpg
1,data\train_aug\COVID/15_2.jpg
