class,filename
0,data\train_aug\NoCOVID/126_11.jpg
0,data\train_aug\NoCOVID/126_12.jpg
0,data\train_aug\NoCOVID/126_13.jpg
0,data\train_aug\NoCOVID/126_14.jpg
0,data\train_aug\NoCOVID/126_15.jpg
0,data\train_aug\NoCOVID/126_16.jpg
0,data\train_aug\NoCOVID/126_17.jpg
0,data\train_aug\NoCOVID/126_18.jpg
0,data\train_aug\NoCOVID/126_19.jpg
0,data\train_aug\NoCOVID/126_2.jpg
0,data\train_aug\NoCOVID/126_20.jpg
0,data\train_aug\NoCOVID/126_3.jpg
0,data\train_aug\NoCOVID/126_4.jpg
0,data\train_aug\NoCOVID/126_5.jpg
0,data\train_aug\NoCOVID/126_6.jpg
0,data\train_aug\NoCOVID/126_7.jpg
0,data\train_aug\NoCOVID/126_8.jpg
0,data\train_aug\NoCOVID/126_9.jpg
0,data\train_aug\NoCOVID/127_1.jpg
0,data\train_aug\NoCOVID/127_10.jpg
0,data\train_aug\NoCOVID/127_11.jpg
0,data\train_aug\NoCOVID/127_12.jpg
0,data\train_aug\NoCOVID/127_13.jpg
0,data\train_aug\NoCOVID/127_14.jpg
0,data\train_aug\NoCOVID/127_15.jpg
0,data\train_aug\NoCOVID/127_16.jpg
0,data\train_aug\NoCOVID/127_17.jpg
0,data\train_aug\NoCOVID/127_18.jpg
0,data\train_aug\NoCOVID/127_19.jpg
0,data\train_aug\NoCOVID/127_2.jpg
0,data\train_aug\NoCOVID/127_20.jpg
0,data\train_aug\NoCOVID/127_3.jpg
0,data\train_aug\NoCOVID/127_4.jpg
0,data\train_aug\NoCOVID/127_5.jpg
0,data\train_aug\NoCOVID/127_6.jpg
0,data\train_aug\NoCOVID/127_7.jpg
0,data\train_aug\NoCOVID/127_8.jpg
0,data\train_aug\NoCOVID/127_9.jpg
0,data\train_aug\NoCOVID/128_1.jpg
0,data\train_aug\NoCOVID/128_10.jpg
0,data\train_aug\NoCOVID/128_11.jpg
0,data\train_aug\NoCOVID/128_12.jpg
0,data\train_aug\NoCOVID/128_13.jpg
0,data\train_aug\NoCOVID/128_14.jpg
0,data\train_aug\NoCOVID/128_15.jpg
0,data\train_aug\NoCOVID/128_16.jpg
0,data\train_aug\NoCOVID/128_17.jpg
0,data\train_aug\NoCOVID/128_18.jpg
0,data\train_aug\NoCOVID/128_19.jpg
0,data\train_aug\NoCOVID/128_2.jpg
0,data\train_aug\NoCOVID/128_20.jpg
0,data\train_aug\NoCOVID/128_3.jpg
0,data\train_aug\NoCOVID/128_4.jpg
0,data\train_aug\NoCOVID/128_5.jpg
0,data\train_aug\NoCOVID/128_6.jpg
0,data\train_aug\NoCOVID/128_7.jpg
0,data\train_aug\NoCOVID/128_8.jpg
0,data\train_aug\NoCOVID/128_9.jpg
0,data\train_aug\NoCOVID/129_1.jpg
0,data\train_aug\NoCOVID/129_10.jpg
0,data\train_aug\NoCOVID/129_11.jpg
0,data\train_aug\NoCOVID/129_12.jpg
0,data\train_aug\NoCOVID/129_13.jpg
0,data\train_aug\NoCOVID/129_14.jpg
0,data\train_aug\NoCOVID/129_15.jpg
0,data\train_aug\NoCOVID/129_16.jpg
0,data\train_aug\NoCOVID/129_17.jpg
0,data\train_aug\NoCOVID/129_18.jpg
0,data\train_aug\NoCOVID/129_19.jpg
0,data\train_aug\NoCOVID/129_2.jpg
0,data\train_aug\NoCOVID/129_20.jpg
0,data\train_aug\NoCOVID/129_3.jpg
0,data\train_aug\NoCOVID/129_4.jpg
0,data\train_aug\NoCOVID/129_5.jpg
0,data\train_aug\NoCOVID/129_6.jpg
0,data\train_aug\NoCOVID/129_7.jpg
0,data\train_aug\NoCOVID/129_8.jpg
0,data\train_aug\NoCOVID/129_9.jpg
0,data\train_aug\NoCOVID/12_1.jpg
0,data\train_aug\NoCOVID/12_10.jpg
0,data\train_aug\NoCOVID/12_11.jpg
0,data\train_aug\NoCOVID/12_12.jpg
0,data\train_aug\NoCOVID/12_13.jpg
0,data\train_aug\NoCOVID/12_14.jpg
0,data\train_aug\NoCOVID/12_15.jpg
0,data\train_aug\NoCOVID/12_16.jpg
0,data\train_aug\NoCOVID/12_17.jpg
0,data\train_aug\NoCOVID/12_18.jpg
0,data\train_aug\NoCOVID/12_19.jpg
0,data\train_aug\NoCOVID/12_2.jpg
0,data\train_aug\NoCOVID/12_20.jpg
0,data\train_aug\NoCOVID/12_3.jpg
0,data\train_aug\NoCOVID/12_4.jpg
0,data\train_aug\NoCOVID/12_5.jpg
0,data\train_aug\NoCOVID/12_6.jpg
0,data\train_aug\NoCOVID/12_7.jpg
0,data\train_aug\NoCOVID/12_8.jpg
0,data\train_aug\NoCOVID/12_9.jpg
0,data\train_aug\NoCOVID/130_1.jpg
0,data\train_aug\NoCOVID/130_10.jpg
0,data\train_aug\NoCOVID/130_11.jpg
0,data\train_aug\NoCOVID/130_12.jpg
0,data\train_aug\NoCOVID/130_13.jpg
0,data\train_aug\NoCOVID/130_14.jpg
0,data\train_aug\NoCOVID/130_15.jpg
0,data\train_aug\NoCOVID/130_16.jpg
0,data\train_aug\NoCOVID/130_17.jpg
0,data\train_aug\NoCOVID/130_18.jpg
0,data\train_aug\NoCOVID/130_19.jpg
0,data\train_aug\NoCOVID/130_2.jpg
0,data\train_aug\NoCOVID/130_20.jpg
0,data\train_aug\NoCOVID/130_3.jpg
0,data\train_aug\NoCOVID/130_4.jpg
0,data\train_aug\NoCOVID/130_5.jpg
0,data\train_aug\NoCOVID/130_6.jpg
0,data\train_aug\NoCOVID/130_7.jpg
0,data\train_aug\NoCOVID/130_8.jpg
0,data\train_aug\NoCOVID/130_9.jpg
0,data\train_aug\NoCOVID/131_1.jpg
0,data\train_aug\NoCOVID/131_10.jpg
0,data\train_aug\NoCOVID/131_11.jpg
0,data\train_aug\NoCOVID/131_12.jpg
0,data\train_aug\NoCOVID/131_13.jpg
0,data\train_aug\NoCOVID/131_14.jpg
0,data\train_aug\NoCOVID/131_15.jpg
0,data\train_aug\NoCOVID/131_16.jpg
0,data\train_aug\NoCOVID/131_17.jpg
0,data\train_aug\NoCOVID/131_18.jpg
0,data\train_aug\NoCOVID/131_19.jpg
0,data\train_aug\NoCOVID/131_2.jpg
0,data\train_aug\NoCOVID/131_20.jpg
0,data\train_aug\NoCOVID/131_3.jpg
0,data\train_aug\NoCOVID/131_4.jpg
0,data\train_aug\NoCOVID/131_5.jpg
0,data\train_aug\NoCOVID/131_6.jpg
0,data\train_aug\NoCOVID/131_7.jpg
0,data\train_aug\NoCOVID/131_8.jpg
0,data\train_aug\NoCOVID/131_9.jpg
0,data\train_aug\NoCOVID/132_1.jpg
0,data\train_aug\NoCOVID/132_10.jpg
0,data\train_aug\NoCOVID/132_11.jpg
0,data\train_aug\NoCOVID/132_12.jpg
0,data\train_aug\NoCOVID/132_13.jpg
0,data\train_aug\NoCOVID/132_14.jpg
0,data\train_aug\NoCOVID/132_15.jpg
0,data\train_aug\NoCOVID/132_16.jpg
0,data\train_aug\NoCOVID/132_17.jpg
0,data\train_aug\NoCOVID/132_18.jpg
0,data\train_aug\NoCOVID/132_19.jpg
0,data\train_aug\NoCOVID/132_2.jpg
0,data\train_aug\NoCOVID/132_20.jpg
0,data\train_aug\NoCOVID/132_3.jpg
0,data\train_aug\NoCOVID/132_4.jpg
0,data\train_aug\NoCOVID/132_5.jpg
0,data\train_aug\NoCOVID/132_6.jpg
0,data\train_aug\NoCOVID/132_7.jpg
0,data\train_aug\NoCOVID/132_8.jpg
0,data\train_aug\NoCOVID/132_9.jpg
0,data\train_aug\NoCOVID/133_1.jpg
0,data\train_aug\NoCOVID/133_10.jpg
0,data\train_aug\NoCOVID/133_11.jpg
0,data\train_aug\NoCOVID/133_12.jpg
0,data\train_aug\NoCOVID/133_13.jpg
0,data\train_aug\NoCOVID/133_14.jpg
0,data\train_aug\NoCOVID/133_15.jpg
0,data\train_aug\NoCOVID/133_16.jpg
0,data\train_aug\NoCOVID/133_17.jpg
0,data\train_aug\NoCOVID/133_18.jpg
0,data\train_aug\NoCOVID/133_19.jpg
0,data\train_aug\NoCOVID/133_2.jpg
0,data\train_aug\NoCOVID/133_20.jpg
0,data\train_aug\NoCOVID/133_3.jpg
0,data\train_aug\NoCOVID/133_4.jpg
0,data\train_aug\NoCOVID/133_5.jpg
0,data\train_aug\NoCOVID/133_6.jpg
0,data\train_aug\NoCOVID/133_7.jpg
0,data\train_aug\NoCOVID/133_8.jpg
0,data\train_aug\NoCOVID/133_9.jpg
0,data\train_aug\NoCOVID/134_1.jpg
0,data\train_aug\NoCOVID/134_10.jpg
0,data\train_aug\NoCOVID/134_11.jpg
0,data\train_aug\NoCOVID/134_12.jpg
0,data\train_aug\NoCOVID/134_13.jpg
0,data\train_aug\NoCOVID/134_14.jpg
0,data\train_aug\NoCOVID/134_15.jpg
0,data\train_aug\NoCOVID/134_16.jpg
0,data\train_aug\NoCOVID/134_17.jpg
0,data\train_aug\NoCOVID/134_18.jpg
0,data\train_aug\NoCOVID/134_19.jpg
0,data\train_aug\NoCOVID/134_2.jpg
0,data\train_aug\NoCOVID/134_20.jpg
0,data\train_aug\NoCOVID/134_3.jpg
0,data\train_aug\NoCOVID/134_4.jpg
0,data\train_aug\NoCOVID/134_5.jpg
0,data\train_aug\NoCOVID/134_6.jpg
0,data\train_aug\NoCOVID/134_7.jpg
0,data\train_aug\NoCOVID/134_8.jpg
0,data\train_aug\NoCOVID/134_9.jpg
0,data\train_aug\NoCOVID/135_1.jpg
0,data\train_aug\NoCOVID/135_10.jpg
0,data\train_aug\NoCOVID/135_11.jpg
0,data\train_aug\NoCOVID/135_12.jpg
0,data\train_aug\NoCOVID/135_13.jpg
0,data\train_aug\NoCOVID/135_14.jpg
0,data\train_aug\NoCOVID/135_15.jpg
0,data\train_aug\NoCOVID/135_16.jpg
0,data\train_aug\NoCOVID/135_17.jpg
0,data\train_aug\NoCOVID/135_18.jpg
0,data\train_aug\NoCOVID/135_19.jpg
0,data\train_aug\NoCOVID/135_2.jpg
0,data\train_aug\NoCOVID/135_20.jpg
0,data\train_aug\NoCOVID/135_3.jpg
0,data\train_aug\NoCOVID/135_4.jpg
0,data\train_aug\NoCOVID/135_5.jpg
0,data\train_aug\NoCOVID/135_6.jpg
0,data\train_aug\NoCOVID/135_7.jpg
0,data\train_aug\NoCOVID/135_8.jpg
0,data\train_aug\NoCOVID/135_9.jpg
0,data\train_aug\NoCOVID/136_1.jpg
0,data\train_aug\NoCOVID/136_10.jpg
0,data\train_aug\NoCOVID/136_11.jpg
0,data\train_aug\NoCOVID/136_12.jpg
0,data\train_aug\NoCOVID/136_13.jpg
0,data\train_aug\NoCOVID/136_14.jpg
0,data\train_aug\NoCOVID/136_15.jpg
0,data\train_aug\NoCOVID/136_16.jpg
0,data\train_aug\NoCOVID/136_17.jpg
0,data\train_aug\NoCOVID/136_18.jpg
0,data\train_aug\NoCOVID/136_19.jpg
0,data\train_aug\NoCOVID/136_2.jpg
0,data\train_aug\NoCOVID/136_20.jpg
0,data\train_aug\NoCOVID/136_3.jpg
0,data\train_aug\NoCOVID/136_4.jpg
0,data\train_aug\NoCOVID/136_5.jpg
0,data\train_aug\NoCOVID/136_6.jpg
0,data\train_aug\NoCOVID/136_7.jpg
0,data\train_aug\NoCOVID/136_8.jpg
0,data\train_aug\NoCOVID/136_9.jpg
0,data\train_aug\NoCOVID/137_1.jpg
0,data\train_aug\NoCOVID/137_10.jpg
0,data\train_aug\NoCOVID/137_11.jpg
0,data\train_aug\NoCOVID/137_12.jpg
0,data\train_aug\NoCOVID/137_13.jpg
0,data\train_aug\NoCOVID/137_14.jpg
0,data\train_aug\NoCOVID/137_15.jpg
0,data\train_aug\NoCOVID/137_16.jpg
0,data\train_aug\NoCOVID/137_17.jpg
0,data\train_aug\NoCOVID/137_18.jpg
0,data\train_aug\NoCOVID/137_19.jpg
0,data\train_aug\NoCOVID/137_2.jpg
0,data\train_aug\NoCOVID/137_20.jpg
0,data\train_aug\NoCOVID/137_3.jpg
0,data\train_aug\NoCOVID/137_4.jpg
0,data\train_aug\NoCOVID/137_5.jpg
0,data\train_aug\NoCOVID/137_6.jpg
0,data\train_aug\NoCOVID/137_7.jpg
0,data\train_aug\NoCOVID/137_8.jpg
0,data\train_aug\NoCOVID/137_9.jpg
0,data\train_aug\NoCOVID/138_1.jpg
0,data\train_aug\NoCOVID/138_10.jpg
0,data\train_aug\NoCOVID/138_11.jpg
0,data\train_aug\NoCOVID/138_12.jpg
0,data\train_aug\NoCOVID/138_13.jpg
0,data\train_aug\NoCOVID/138_14.jpg
0,data\train_aug\NoCOVID/138_15.jpg
0,data\train_aug\NoCOVID/138_16.jpg
0,data\train_aug\NoCOVID/138_17.jpg
0,data\train_aug\NoCOVID/138_18.jpg
0,data\train_aug\NoCOVID/138_19.jpg
0,data\train_aug\NoCOVID/138_2.jpg
0,data\train_aug\NoCOVID/138_20.jpg
0,data\train_aug\NoCOVID/138_3.jpg
0,data\train_aug\NoCOVID/138_4.jpg
0,data\train_aug\NoCOVID/138_5.jpg
0,data\train_aug\NoCOVID/138_6.jpg
0,data\train_aug\NoCOVID/138_7.jpg
0,data\train_aug\NoCOVID/138_8.jpg
0,data\train_aug\NoCOVID/138_9.jpg
0,data\train_aug\NoCOVID/139_1.jpg
0,data\train_aug\NoCOVID/139_10.jpg
0,data\train_aug\NoCOVID/139_11.jpg
0,data\train_aug\NoCOVID/139_12.jpg
0,data\train_aug\NoCOVID/139_13.jpg
0,data\train_aug\NoCOVID/139_14.jpg
0,data\train_aug\NoCOVID/139_15.jpg
0,data\train_aug\NoCOVID/139_16.jpg
0,data\train_aug\NoCOVID/139_17.jpg
0,data\train_aug\NoCOVID/139_18.jpg
0,data\train_aug\NoCOVID/139_19.jpg
0,data\train_aug\NoCOVID/139_2.jpg
0,data\train_aug\NoCOVID/139_20.jpg
0,data\train_aug\NoCOVID/139_3.jpg
0,data\train_aug\NoCOVID/139_4.jpg
0,data\train_aug\NoCOVID/139_5.jpg
0,data\train_aug\NoCOVID/139_6.jpg
0,data\train_aug\NoCOVID/139_7.jpg
0,data\train_aug\NoCOVID/139_8.jpg
0,data\train_aug\NoCOVID/139_9.jpg
0,data\train_aug\NoCOVID/13_1.jpg
0,data\train_aug\NoCOVID/13_10.jpg
0,data\train_aug\NoCOVID/13_11.jpg
0,data\train_aug\NoCOVID/13_12.jpg
0,data\train_aug\NoCOVID/13_13.jpg
0,data\train_aug\NoCOVID/13_14.jpg
0,data\train_aug\NoCOVID/13_15.jpg
0,data\train_aug\NoCOVID/13_16.jpg
0,data\train_aug\NoCOVID/13_17.jpg
0,data\train_aug\NoCOVID/13_18.jpg
0,data\train_aug\NoCOVID/13_19.jpg
0,data\train_aug\NoCOVID/13_2.jpg
0,data\train_aug\NoCOVID/13_20.jpg
0,data\train_aug\NoCOVID/13_3.jpg
0,data\train_aug\NoCOVID/13_4.jpg
0,data\train_aug\NoCOVID/13_5.jpg
0,data\train_aug\NoCOVID/13_6.jpg
0,data\train_aug\NoCOVID/13_7.jpg
0,data\train_aug\NoCOVID/13_8.jpg
0,data\train_aug\NoCOVID/13_9.jpg
0,data\train_aug\NoCOVID/140_1.jpg
0,data\train_aug\NoCOVID/140_10.jpg
0,data\train_aug\NoCOVID/140_11.jpg
0,data\train_aug\NoCOVID/140_12.jpg
0,data\train_aug\NoCOVID/140_13.jpg
0,data\train_aug\NoCOVID/140_14.jpg
0,data\train_aug\NoCOVID/140_15.jpg
0,data\train_aug\NoCOVID/140_16.jpg
0,data\train_aug\NoCOVID/140_17.jpg
0,data\train_aug\NoCOVID/140_18.jpg
0,data\train_aug\NoCOVID/140_19.jpg
0,data\train_aug\NoCOVID/140_2.jpg
0,data\train_aug\NoCOVID/140_20.jpg
0,data\train_aug\NoCOVID/140_3.jpg
0,data\train_aug\NoCOVID/140_4.jpg
0,data\train_aug\NoCOVID/140_5.jpg
0,data\train_aug\NoCOVID/140_6.jpg
0,data\train_aug\NoCOVID/140_7.jpg
0,data\train_aug\NoCOVID/140_8.jpg
0,data\train_aug\NoCOVID/140_9.jpg
0,data\train_aug\NoCOVID/141_1.jpg
0,data\train_aug\NoCOVID/141_10.jpg
0,data\train_aug\NoCOVID/141_11.jpg
0,data\train_aug\NoCOVID/141_12.jpg
0,data\train_aug\NoCOVID/141_13.jpg
0,data\train_aug\NoCOVID/141_14.jpg
0,data\train_aug\NoCOVID/141_15.jpg
0,data\train_aug\NoCOVID/141_16.jpg
0,data\train_aug\NoCOVID/141_17.jpg
0,data\train_aug\NoCOVID/141_18.jpg
0,data\train_aug\NoCOVID/141_19.jpg
0,data\train_aug\NoCOVID/141_2.jpg
0,data\train_aug\NoCOVID/141_20.jpg
0,data\train_aug\NoCOVID/141_3.jpg
0,data\train_aug\NoCOVID/141_4.jpg
0,data\train_aug\NoCOVID/141_5.jpg
0,data\train_aug\NoCOVID/141_6.jpg
0,data\train_aug\NoCOVID/141_7.jpg
0,data\train_aug\NoCOVID/141_8.jpg
0,data\train_aug\NoCOVID/141_9.jpg
0,data\train_aug\NoCOVID/142_1.jpg
0,data\train_aug\NoCOVID/142_10.jpg
0,data\train_aug\NoCOVID/142_11.jpg
0,data\train_aug\NoCOVID/142_12.jpg
0,data\train_aug\NoCOVID/142_13.jpg
0,data\train_aug\NoCOVID/142_14.jpg
0,data\train_aug\NoCOVID/142_15.jpg
0,data\train_aug\NoCOVID/142_16.jpg
0,data\train_aug\NoCOVID/142_17.jpg
0,data\train_aug\NoCOVID/142_18.jpg
0,data\train_aug\NoCOVID/142_19.jpg
0,data\train_aug\NoCOVID/142_2.jpg
0,data\train_aug\NoCOVID/142_20.jpg
0,data\train_aug\NoCOVID/142_3.jpg
0,data\train_aug\NoCOVID/142_4.jpg
0,data\train_aug\NoCOVID/142_5.jpg
0,data\train_aug\NoCOVID/142_6.jpg
0,data\train_aug\NoCOVID/142_7.jpg
0,data\train_aug\NoCOVID/142_8.jpg
0,data\train_aug\NoCOVID/142_9.jpg
0,data\train_aug\NoCOVID/143_1.jpg
0,data\train_aug\NoCOVID/143_10.jpg
0,data\train_aug\NoCOVID/143_11.jpg
0,data\train_aug\NoCOVID/143_12.jpg
0,data\train_aug\NoCOVID/143_13.jpg
0,data\train_aug\NoCOVID/143_14.jpg
0,data\train_aug\NoCOVID/143_15.jpg
0,data\train_aug\NoCOVID/143_16.jpg
0,data\train_aug\NoCOVID/143_17.jpg
0,data\train_aug\NoCOVID/143_18.jpg
0,data\train_aug\NoCOVID/143_19.jpg
0,data\train_aug\NoCOVID/143_2.jpg
0,data\train_aug\NoCOVID/143_20.jpg
0,data\train_aug\NoCOVID/143_3.jpg
0,data\train_aug\NoCOVID/143_4.jpg
0,data\train_aug\NoCOVID/143_5.jpg
0,data\train_aug\NoCOVID/143_6.jpg
0,data\train_aug\NoCOVID/143_7.jpg
0,data\train_aug\NoCOVID/143_8.jpg
0,data\train_aug\NoCOVID/143_9.jpg
0,data\train_aug\NoCOVID/144_1.jpg
0,data\train_aug\NoCOVID/144_10.jpg
0,data\train_aug\NoCOVID/144_11.jpg
0,data\train_aug\NoCOVID/144_12.jpg
0,data\train_aug\NoCOVID/144_13.jpg
0,data\train_aug\NoCOVID/144_14.jpg
0,data\train_aug\NoCOVID/144_15.jpg
0,data\train_aug\NoCOVID/144_16.jpg
0,data\train_aug\NoCOVID/144_17.jpg
0,data\train_aug\NoCOVID/144_18.jpg
0,data\train_aug\NoCOVID/144_19.jpg
0,data\train_aug\NoCOVID/144_2.jpg
0,data\train_aug\NoCOVID/144_20.jpg
0,data\train_aug\NoCOVID/144_3.jpg
0,data\train_aug\NoCOVID/144_4.jpg
0,data\train_aug\NoCOVID/144_5.jpg
0,data\train_aug\NoCOVID/144_6.jpg
0,data\train_aug\NoCOVID/144_7.jpg
0,data\train_aug\NoCOVID/144_8.jpg
0,data\train_aug\NoCOVID/144_9.jpg
0,data\train_aug\NoCOVID/145_1.jpg
0,data\train_aug\NoCOVID/145_10.jpg
0,data\train_aug\NoCOVID/145_11.jpg
0,data\train_aug\NoCOVID/145_12.jpg
0,data\train_aug\NoCOVID/145_13.jpg
0,data\train_aug\NoCOVID/145_14.jpg
0,data\train_aug\NoCOVID/145_15.jpg
0,data\train_aug\NoCOVID/145_16.jpg
0,data\train_aug\NoCOVID/145_17.jpg
0,data\train_aug\NoCOVID/145_18.jpg
0,data\train_aug\NoCOVID/145_19.jpg
0,data\train_aug\NoCOVID/145_2.jpg
0,data\train_aug\NoCOVID/145_20.jpg
0,data\train_aug\NoCOVID/145_3.jpg
0,data\train_aug\NoCOVID/145_4.jpg
0,data\train_aug\NoCOVID/145_5.jpg
0,data\train_aug\NoCOVID/145_6.jpg
0,data\train_aug\NoCOVID/145_7.jpg
0,data\train_aug\NoCOVID/145_8.jpg
0,data\train_aug\NoCOVID/145_9.jpg
0,data\train_aug\NoCOVID/146_1.jpg
0,data\train_aug\NoCOVID/146_10.jpg
0,data\train_aug\NoCOVID/146_11.jpg
0,data\train_aug\NoCOVID/146_12.jpg
0,data\train_aug\NoCOVID/146_13.jpg
0,data\train_aug\NoCOVID/146_14.jpg
0,data\train_aug\NoCOVID/146_15.jpg
0,data\train_aug\NoCOVID/146_16.jpg
0,data\train_aug\NoCOVID/146_17.jpg
0,data\train_aug\NoCOVID/146_18.jpg
0,data\train_aug\NoCOVID/146_19.jpg
0,data\train_aug\NoCOVID/146_2.jpg
0,data\train_aug\NoCOVID/146_20.jpg
0,data\train_aug\NoCOVID/146_3.jpg
0,data\train_aug\NoCOVID/146_4.jpg
0,data\train_aug\NoCOVID/146_5.jpg
0,data\train_aug\NoCOVID/146_6.jpg
0,data\train_aug\NoCOVID/146_7.jpg
0,data\train_aug\NoCOVID/146_8.jpg
0,data\train_aug\NoCOVID/146_9.jpg
0,data\train_aug\NoCOVID/147_1.jpg
0,data\train_aug\NoCOVID/147_10.jpg
0,data\train_aug\NoCOVID/147_11.jpg
0,data\train_aug\NoCOVID/147_12.jpg
0,data\train_aug\NoCOVID/147_13.jpg
0,data\train_aug\NoCOVID/147_14.jpg
0,data\train_aug\NoCOVID/147_15.jpg
0,data\train_aug\NoCOVID/147_16.jpg
0,data\train_aug\NoCOVID/147_17.jpg
0,data\train_aug\NoCOVID/147_18.jpg
0,data\train_aug\NoCOVID/147_19.jpg
0,data\train_aug\NoCOVID/147_2.jpg
0,data\train_aug\NoCOVID/147_20.jpg
0,data\train_aug\NoCOVID/147_3.jpg
0,data\train_aug\NoCOVID/147_4.jpg
0,data\train_aug\NoCOVID/147_5.jpg
0,data\train_aug\NoCOVID/147_6.jpg
0,data\train_aug\NoCOVID/147_7.jpg
0,data\train_aug\NoCOVID/147_8.jpg
0,data\train_aug\NoCOVID/147_9.jpg
0,data\train_aug\NoCOVID/148_1.jpg
0,data\train_aug\NoCOVID/148_10.jpg
0,data\train_aug\NoCOVID/148_11.jpg
0,data\train_aug\NoCOVID/148_12.jpg
0,data\train_aug\NoCOVID/148_13.jpg
0,data\train_aug\NoCOVID/148_14.jpg
0,data\train_aug\NoCOVID/148_15.jpg
0,data\train_aug\NoCOVID/148_16.jpg
0,data\train_aug\NoCOVID/148_17.jpg
0,data\train_aug\NoCOVID/148_18.jpg
0,data\train_aug\NoCOVID/148_19.jpg
0,data\train_aug\NoCOVID/148_2.jpg
0,data\train_aug\NoCOVID/148_20.jpg
0,data\train_aug\NoCOVID/148_3.jpg
0,data\train_aug\NoCOVID/148_4.jpg
0,data\train_aug\NoCOVID/148_5.jpg
0,data\train_aug\NoCOVID/148_6.jpg
0,data\train_aug\NoCOVID/148_7.jpg
0,data\train_aug\NoCOVID/148_8.jpg
0,data\train_aug\NoCOVID/148_9.jpg
0,data\train_aug\NoCOVID/149_1.jpg
0,data\train_aug\NoCOVID/149_10.jpg
0,data\train_aug\NoCOVID/149_11.jpg
0,data\train_aug\NoCOVID/149_12.jpg
0,data\train_aug\NoCOVID/149_13.jpg
0,data\train_aug\NoCOVID/149_14.jpg
0,data\train_aug\NoCOVID/149_15.jpg
0,data\train_aug\NoCOVID/149_16.jpg
0,data\train_aug\NoCOVID/149_17.jpg
0,data\train_aug\NoCOVID/149_18.jpg
0,data\train_aug\NoCOVID/149_19.jpg
0,data\train_aug\NoCOVID/149_2.jpg
0,data\train_aug\NoCOVID/149_20.jpg
0,data\train_aug\NoCOVID/149_3.jpg
0,data\train_aug\NoCOVID/149_4.jpg
0,data\train_aug\NoCOVID/149_5.jpg
0,data\train_aug\NoCOVID/149_6.jpg
0,data\train_aug\NoCOVID/149_7.jpg
0,data\train_aug\NoCOVID/149_8.jpg
0,data\train_aug\NoCOVID/149_9.jpg
0,data\train_aug\NoCOVID/14_1.jpg
0,data\train_aug\NoCOVID/14_10.jpg
0,data\train_aug\NoCOVID/14_11.jpg
0,data\train_aug\NoCOVID/14_12.jpg
0,data\train_aug\NoCOVID/14_13.jpg
0,data\train_aug\NoCOVID/14_14.jpg
0,data\train_aug\NoCOVID/14_15.jpg
0,data\train_aug\NoCOVID/14_16.jpg
0,data\train_aug\NoCOVID/14_17.jpg
0,data\train_aug\NoCOVID/14_18.jpg
0,data\train_aug\NoCOVID/14_19.jpg
0,data\train_aug\NoCOVID/14_2.jpg
0,data\train_aug\NoCOVID/14_20.jpg
0,data\train_aug\NoCOVID/14_3.jpg
0,data\train_aug\NoCOVID/14_4.jpg
0,data\train_aug\NoCOVID/14_5.jpg
0,data\train_aug\NoCOVID/14_6.jpg
0,data\train_aug\NoCOVID/14_7.jpg
0,data\train_aug\NoCOVID/14_8.jpg
0,data\train_aug\NoCOVID/14_9.jpg
0,data\train_aug\NoCOVID/150_1.jpg
0,data\train_aug\NoCOVID/150_10.jpg
0,data\train_aug\NoCOVID/150_11.jpg
0,data\train_aug\NoCOVID/150_12.jpg
0,data\train_aug\NoCOVID/150_13.jpg
0,data\train_aug\NoCOVID/150_14.jpg
0,data\train_aug\NoCOVID/150_15.jpg
0,data\train_aug\NoCOVID/150_16.jpg
0,data\train_aug\NoCOVID/150_17.jpg
0,data\train_aug\NoCOVID/150_18.jpg
0,data\train_aug\NoCOVID/150_19.jpg
0,data\train_aug\NoCOVID/150_2.jpg
0,data\train_aug\NoCOVID/150_20.jpg
0,data\train_aug\NoCOVID/150_3.jpg
0,data\train_aug\NoCOVID/150_4.jpg
0,data\train_aug\NoCOVID/150_5.jpg
0,data\train_aug\NoCOVID/150_6.jpg
0,data\train_aug\NoCOVID/150_7.jpg
0,data\train_aug\NoCOVID/150_8.jpg
0,data\train_aug\NoCOVID/150_9.jpg
0,data\train_aug\NoCOVID/151_1.jpg
0,data\train_aug\NoCOVID/151_10.jpg
0,data\train_aug\NoCOVID/151_11.jpg
0,data\train_aug\NoCOVID/151_12.jpg
0,data\train_aug\NoCOVID/151_13.jpg
0,data\train_aug\NoCOVID/151_14.jpg
0,data\train_aug\NoCOVID/151_15.jpg
0,data\train_aug\NoCOVID/151_16.jpg
0,data\train_aug\NoCOVID/151_17.jpg
0,data\train_aug\NoCOVID/151_18.jpg
0,data\train_aug\NoCOVID/151_19.jpg
0,data\train_aug\NoCOVID/151_2.jpg
0,data\train_aug\NoCOVID/151_20.jpg
0,data\train_aug\NoCOVID/151_3.jpg
0,data\train_aug\NoCOVID/151_4.jpg
0,data\train_aug\NoCOVID/151_5.jpg
0,data\train_aug\NoCOVID/151_6.jpg
0,data\train_aug\NoCOVID/151_7.jpg
0,data\train_aug\NoCOVID/151_8.jpg
0,data\train_aug\NoCOVID/151_9.jpg
0,data\train_aug\NoCOVID/152_1.jpg
0,data\train_aug\NoCOVID/152_10.jpg
0,data\train_aug\NoCOVID/152_11.jpg
0,data\train_aug\NoCOVID/152_12.jpg
0,data\train_aug\NoCOVID/152_13.jpg
